id,regionname,countryname,prodline,lendinginstr,productlinetype,status,project_name,boardapprovaldate,totalamt,countryname2
P003176,Africa,Republic of Zambia,PE,Specific Investment Loan,L,Closed,Eastern Province Agricultural Development Project,1981,11000000,Zambia
P006771,Latin America and Caribbean,Republic of Colombia,PE,Sector Investment and Maintenance Loan,L,Closed,Village Electrification Project,1981,36000000,Colombia
P009771,South Asia,Republic of India,PE,Financial Intermediary Loan,L,Closed,National Cooperative Development Corporation Project (02),1981,125000000,India
P009411,South Asia,People's Republic of Bangladesh,PE,Financial Intermediary Loan,L,Closed,Agricultural Credit Project,1981,40000000,Bangladesh
P003269,Africa,Republic of Zimbabwe,PE,Sector Investment and Maintenance Loan,L,Closed,Transport Rehabilitation Imports Program Project,1981,42000000,Zimbabwe
P006769,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Irrigation Rehabilitation Project (01),1981,37000000,Colombia
P005862,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Wadi Beihan Agriculture Development Project,1981,8000000,Yemen
P005863,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Highway Project (03),1981,12500000,Yemen
P001277,Africa,Republic of Kenya,PE,Financial Intermediary Loan,L,Closed,Agricultural Credit Project (04),1981,35000000,Kenya
P009412,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Hand Tubewells Project,1981,18000000,Bangladesh
P009776,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Tamil Nadu Agricultural Extension Project,1981,28000000,India
P009777,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Madhya Pradesh Agricultural Extension Project - Phase 02,1981,37000000,India
P001279,Africa,Republic of Kenya,PE,Sector Investment and Maintenance Loan,L,Closed,Railway Project (01),1981,58000000,Kenya
P001705,Africa,Republic of Mali,PE,Technical Assistance Loan,L,Closed,Petroleum Project,1981,3700000,Mali
P002310,Africa,Republic of Senegal,PE,Financial Intermediary Loan,L,Closed,Investment Promotion Project,1981,9000000,Senegal
P009778,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Maharashtra Agricultural Extension Project,1981,23000000,India
P003804,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Urban Development Project (04),1981,43000000,Indonesia
P007282,Latin America and Caribbean,Republic of Haiti,PE,Financial Intermediary Loan,L,Closed,Industrial Credits Project,1981,7000000,Haiti
P007968,Latin America and Caribbean,Republic of Peru,PE,Financial Intermediary Loan,L,Closed,Industrial Credit Project (02),1981,60000000,Peru
P006773,Latin America and Caribbean,Republic of Colombia,PE,Sector Investment and Maintenance Loan,L,Closed,Rural Roads Project,1981,33000000,Colombia
P002203,Africa,Republic of Rwanda,PE,Specific Investment Loan,L,Closed,Lake Kivu Coffee and Foodcrop Improvement Project,1981,15000000,Rwanda
P009781,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Hazira Fertilizer Project,1981,400000000,India
P003268,Africa,Republic of Zimbabwe,PE,Sector Investment and Maintenance Loan,L,Closed,Manufacturing Rehabilitation Imports Program Project,1981,65000000,Zimbabwe
P001610,Africa,Republic of Malawi,PE,Specific Investment Loan,L,Closed,Education Project (04),1981,41000000,Malawi
P005778,Middle East and North Africa,Republic of Yemen,PE,Financial Intermediary Loan,L,Closed,Industrial Development Project (01),1981,12000000,Yemen
P009418,South Asia,People's Republic of Bangladesh,PE,Technical Assistance Loan,L,Closed,Technical Assistance Project (04),1981,16000000,Bangladesh
P007283,Latin America and Caribbean,Republic of Haiti,PE,Sector Investment and Maintenance Loan,L,Closed,Port Development Project,1981,11000000,Haiti
P007971,Latin America and Caribbean,Republic of Peru,PE,Sector Investment and Maintenance Loan,L,Closed,Aviation Development Project,1981,58000000,Peru
P009773,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Irrigation Project - Karnataka Tank,1981,54000000,India
P009413,South Asia,People's Republic of Bangladesh,PE,Financial Intermediary Loan,L,Closed,Bangladesh Shilpa Bank Project (02),1981,50000000,Bangladesh
P003798,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Swamp Reclamation Project,1981,22000000,Indonesia
P002903,Africa,Republic of Uganda,PE,Technical Assistance Loan,L,Closed,Water Supply Engineering Project,1981,9000000,Uganda
P009775,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Irrigation Project - Madhya Pradesh Medium,1981,140000000,India
P009779,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Telecommunication Project (08),1981,314000000,India
P010155,South Asia,Islamic Republic of Pakistan,PE,Financial Intermediary Loan,L,Closed,Small Industries Project,1981,30000000,Pakistan
P010156,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Vocational Training Project,1981,25000000,Pakistan
P001278,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Education Project (05),1981,40000000,Kenya
P007281,Latin America and Caribbean,Republic of Haiti,PE,Emergency Recovery Loan,L,Closed,Agricultural Rehabilitation Project,1981,3200000,Haiti
P006772,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Playas Hydropower Project,1981,85000000,Colombia
P001706,Africa,Republic of Mali,PE,Sector Investment and Maintenance Loan,L,Closed,Road Maintenance Project,1981,17000000,Mali
P003803,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Power Project (10),1981,250000000,Indonesia
P002309,Africa,Republic of Senegal,PE,Specific Investment Loan,L,Closed,Forestry Project,1981,9300000,Senegal
P005779,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Power Project (02),1981,12000000,Yemen
P001612,Africa,Republic of Malawi,PE,Specific Investment Loan,L,Closed,Highway Project (04),1981,33000000,Malawi
P009417,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Fertilizer Transport Project,1981,25000000,Bangladesh
P009415,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Bakhrabad Gas Development Project,1980,85000000,Bangladesh
P002311,Africa,Republic of Senegal,PE,Structural Adjustment Loan,L,Closed,Structural Adjustment Credit Project (01),1980,60000000,Senegal
P009783,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Urban Development - Madras Project (02),1980,42000000,India
P009780,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Bombay High Offshore Development Project (02),1980,400000000,India
P003177,Africa,Republic of Zambia,PE,Financial Intermediary Loan,L,Closed,Development Bank of Zambia Project (02),1980,15000000,Zambia
P002904,Africa,Republic of Uganda,PE,Technical Assistance Loan,L,Closed,Technical Assistance Project (01),1980,8000000,Uganda
P009774,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Mahanadi Barrages Project,1980,83000000,India
P001435,Africa,Republic of Liberia,PE,Financial Intermediary Loan,L,Closed,Small and Medium Scale Enterprise Project,1980,4000000,Liberia
P009782,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Rural Roads Project - Bihar,1980,35000000,India
P009416,South Asia,People's Republic of Bangladesh,PE,Structural Adjustment Loan,L,Closed,Imports Program Credit Project (09),1980,65000000,Bangladesh
P001436,Africa,Republic of Liberia,PE,Technical Assistance Loan,L,Closed,Petroleum Exploration Promotion Project,1980,5000000,Liberia
P010150,South Asia,Islamic Republic of Pakistan,PE,Sector Adjustment Loan,L,Closed,Fertilizer Imports Credit Project,1980,50000000,Pakistan
P005777,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Southern Upland Rural Development Project (02),1980,17000000,Yemen
P009414,South Asia,People's Republic of Bangladesh,PE,Financial Intermediary Loan,L,Closed,Small Scale Industry Project (03),1980,35000000,Bangladesh
P003802,East Asia and Pacific,Republic of Indonesia,PE,Sector Investment and Maintenance Loan,L,Closed,University Development Project,1980,45000000,Indonesia
P002313,Africa,Republic of Senegal,PE,Technical Assistance Loan,L,Closed,Technical Assistance Project (02),1980,5300000,Senegal
P007360,Latin America and Caribbean,Republic of Honduras,PE,Sector Investment and Maintenance Loan,L,Closed,Highway Project (08),1980,28000000,Honduras
P003799,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Smallholder Coconut Development Project,1980,46000000,Indonesia
P002204,Africa,Republic of Rwanda,PE,Specific Investment Loan,L,Closed,Telecommunications Project,1980,7500000,Rwanda
P009772,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Kandi Watershed and Area Development Project,1980,30000000,India
P007969,Latin America and Caribbean,Republic of Peru,PE,Technical Assistance Loan,L,Closed,Technical Assistance Project - Siderperu,1980,5000000,Peru
P009768,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Power Project - Farakka Thermal,1980,250000000,India
P009406,South Asia,People's Republic of Bangladesh,PE,Sector Investment and Maintenance Loan,L,Closed,Education Project (04),1980,40000000,Bangladesh
P007967,Latin America and Caribbean,Republic of Peru,PE,Technical Assistance Loan,L,Closed,Bayovar Phosphate Engineering and Technical Assistance Project,1980,7500000,Peru
P005860,Middle East and North Africa,Republic of Yemen,PE,Technical Assistance Loan,L,Closed,Petroleum Exploration Promotion Project,1980,9000000,Yemen
P001272,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Fisheries Project,1980,10000000,Kenya
P009770,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Water Supply and Sewerage Project - Rajasthan,1980,80000000,India
P001598,Africa,Republic of Malawi,PE,Specific Investment Loan,L,Closed,Lilongwe Land Development Project (03),1980,8500000,Malawi
P001276,Africa,Republic of Kenya,PE,Technical Assistance Loan,L,Closed,Technical Assistance for Export Promotion Project,1980,4500000,Kenya
P009401,South Asia,People's Republic of Bangladesh,PE,Sector Investment and Maintenance Loan,L,Closed,Fertilizer Imports Project (02),1980,25000000,Bangladesh
P003797,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Power (09),1980,253000000,Indonesia
P006768,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Guadalupe Project (04) Hydro Power,1980,125000000,Colombia
P009404,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Mangrove Afforestation Project,1980,11000000,Bangladesh
P003796,East Asia and Pacific,Republic of Indonesia,PE,Sector Investment and Maintenance Loan,L,Closed,Population Project (03),1980,35000000,Indonesia
P002202,Africa,Republic of Rwanda,PE,Specific Investment Loan,L,Closed,Integrated Forestry and Livestock Project,1980,21000000,Rwanda
P005861,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Greater Aden Water Supply Project,1980,13200000,Yemen
P009755,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Karnataka Sericulture Project,1980,54000000,India
P009769,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Urban Transport Project - Calcutta,1980,56000000,India
P009405,South Asia,People's Republic of Bangladesh,PE,Sector Investment and Maintenance Loan,L,Closed,Jute Rehabilitation Project,1980,20000000,Bangladesh
P007358,Latin America and Caribbean,Republic of Honduras,PE,Technical Assistance Loan,L,Closed,Petroleum Exploration Promotion Project,1980,3000000,Honduras
P006764,Latin America and Caribbean,Republic of Colombia,PE,Financial Intermediary Loan,L,Closed,Development Finance Companies Project (08),1980,150000000,Colombia
P000857,Africa,Republic of Ghana,PE,Sector Investment and Maintenance Loan,L,Closed,Highway Project (03) - Emergency Maintenance,1980,25000000,Ghana
P002307,Africa,Republic of Senegal,PE,Technical Assistance Loan,L,Closed,Power Engineering and Technical Assistance Project,1980,3300000,Senegal
P009762,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Kerala Agricultural Extension Project,1980,10000000,India
P009767,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Power - Singrauli Thermal Project (02),1980,300000000,India
P005774,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Fisheries Project - YAR,1980,17000000,Yemen
P009407,South Asia,People's Republic of Bangladesh,PE,Sector Investment and Maintenance Loan,L,Closed,Fertilizer Industry Rehabilitation Project,1980,29000000,Bangladesh
P007190,Latin America and Caribbean,Republic of Guatemala,PE,Sector Investment and Maintenance Loan,L,Closed,Highway Maintenance Project,1980,17000000,Guatemala
P010143,South Asia,Islamic Republic of Pakistan,PE,Financial Intermediary Loan,L,Closed,PICIC Industrial Development Project (11),1980,40000000,Pakistan
P009764,South Asia,Republic of India,PE,Financial Intermediary Loan,L,Closed,Industrial Credit and Investment Project (13),1980,100000000,India
P003795,East Asia and Pacific,Republic of Indonesia,PE,Sector Investment and Maintenance Loan,L,Closed,National Agricultural Research Project,1980,65000000,Indonesia
P009759,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Irrigation - Gujarat Project (02),1980,175000000,India
P009761,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Cashew Nut Project,1980,22000000,India
P000856,Africa,Republic of Ghana,PE,Specific Investment Loan,L,Closed,Volta Region Agricultural Development Project,1980,29500000,Ghana
P006765,Latin America and Caribbean,Republic of Colombia,PE,Financial Intermediary Loan,L,Closed,Small Scale Industry Project (03),1980,32000000,Colombia
P003791,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Nucleus Estates and Smallholders Project (04) - NES Project (04),1980,42000000,Indonesia
P007357,Latin America and Caribbean,Republic of Honduras,PE,Financial Intermediary Loan,L,Closed,Agricultural Credit Project (02),1980,25000000,Honduras
P009758,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Uttar Pradesh Public Tubewell Project,1980,18000000,India
P009765,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Tamil Nadu Nutrition Project,1980,32000000,India
P006763,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Telecommunication Project (05),1980,44000000,Colombia
P007359,Latin America and Caribbean,Republic of Honduras,PE,Specific Investment Loan,L,Closed,El Cajon Power Project,1980,125000000,Honduras
P001273,Africa,Republic of Kenya,PE,Financial Intermediary Loan,L,Closed,Industrial Development Bank Project (04),1980,30000000,Kenya
P001274,Africa,Republic of Kenya,PE,Structural Adjustment Loan,L,Closed,Structural Adjustment Credit Project (01),1980,55000000,Kenya
P009410,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Water Supply - Chittagong Project (02),1980,20000000,Bangladesh
P002308,Africa,Republic of Senegal,PE,Sector Investment and Maintenance Loan,L,Closed,Highway Project (04),1980,38000000,Senegal
P003789,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Irrigation Project (14),1980,116000000,Indonesia
P003790,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Irrigation Project (15),1980,45000000,Indonesia
P003794,East Asia and Pacific,Republic of Indonesia,PE,Sector Investment and Maintenance Loan,L,Closed,Agricultural Extension Project (02),1980,42000000,Indonesia
P007964,Latin America and Caribbean,Republic of Peru,PE,Specific Investment Loan,L,Closed,Puno Rural Development Project,1980,15000000,Peru
P006767,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Bogota Power Distribution Project,1980,87000000,Colombia
P001609,Africa,Republic of Malawi,PE,Sector Investment and Maintenance Loan,L,Closed,National Rural Development Program Project (02),1980,13800000,Malawi
P002306,Africa,Republic of Senegal,PE,Specific Investment Loan,L,Closed,Small Rural Projects,1980,11000000,Senegal
P009403,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Low Lift Pumps Project,1980,37000000,Bangladesh
P007966,Latin America and Caribbean,Republic of Peru,PE,Specific Investment Loan,L,Closed,Petroleum Production Rehabilitation Project,1980,32500000,Peru
P001704,Africa,Republic of Mali,PE,Financial Intermediary Loan,L,Closed,Industrial Development Project,1980,8000000,Mali
P002902,Africa,Republic of Uganda,PE,Emergency Recovery Loan,L,Closed,Reconstruction Credit Project (01),1980,72500000,Uganda
P003793,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Smallholder Rubber Project,1980,45000000,Indonesia
P009766,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Population Project (02),1980,46000000,India
P009408,South Asia,People's Republic of Bangladesh,PE,Structural Adjustment Loan,L,Closed,Imports Program Credit Project (08),1980,50000000,Bangladesh
P005775,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Tihama Development Project (04),1980,5500000,Yemen
P001275,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Olkaria Geothermal Power Project,1980,40000000,Kenya
P010138,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Highways Project (03),1980,50000000,Pakistan
P003175,Africa,Republic of Zambia,PE,Sector Investment and Maintenance Loan,L,Closed,Railway Project (03),1979,40000000,Zambia
P010137,South Asia,Islamic Republic of Pakistan,PE,Sector Investment and Maintenance Loan,L,Closed,POWER - WAPDA Project (03),1979,45000000,Pakistan
P009757,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Fisheries Project - Inland,1979,20000000,India
P009409,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Highways Project (02),1979,10000000,Bangladesh
P009763,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Forestry Project - Gujarat Community,1979,37000000,India
P001271,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Land Development and Settlement Scheme Project,1979,6500000,Kenya
P001270,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Integrated Agricultural Development Project (02),1979,46000000,Kenya
P007965,Latin America and Caribbean,Republic of Peru,PE,Specific Investment Loan,L,Closed,Irrigation Rehabilitation Project (02) Lower Piura,1979,56000000,Peru
P010136,South Asia,Islamic Republic of Pakistan,PE,Financial Intermediary Loan,L,Closed,Agricultural Development Bank Project (04),1979,30000000,Pakistan
P001434,Africa,Republic of Liberia,PE,Specific Investment Loan,L,Closed,Decoris Oil Palm Project,1979,12000000,Liberia
P006766,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,Cerro Matoso Nickel Project,1979,80000000,Colombia
P009760,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Irrigation - Maharashtra Project (02),1979,210000000,India
P009402,South Asia,People's Republic of Bangladesh,PE,Sector Investment and Maintenance Loan,L,Closed,Small Scale Drainage and Flood Control Project,1979,25000000,Bangladesh
P005776,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Ibb and Dhamar Water Supply and Sewerage Project,1979,12000000,Yemen
P003792,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Nucleus Estates and Smallholders Project (03) - NES Project (03),1979,99000000,Indonesia
P009756,South Asia,Republic of India,PE,Financial Intermediary Loan,L,Closed,Agricultural Refinance and Development Corporation Credit Project (03),1979,250000000,India
P003788,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Yogyakarta Rural Development Project,1979,12000000,Indonesia
P009396,South Asia,People's Republic of Bangladesh,PE,Sector Investment and Maintenance Loan,L,Closed,Fertilizer Imports Project,1979,25000000,Bangladesh
P001703,Africa,Republic of Mali,PE,Sector Investment and Maintenance Loan,L,Closed,Urban Development Project (01),1979,12000000,Mali
P009748,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Thal Fertilizer Project,1979,250000000,India
P006756,Latin America and Caribbean,Republic of Colombia,PE,Financial Intermediary Loan,L,Closed,Agriculture Credit Project (03),1979,20000000,Colombia
P007156,Latin America and Caribbean,Republic of El Salvador,PE,Specific Investment Loan,L,Closed,Education Project (04),1979,23500000,El Salvador
P002200,Africa,Republic of Rwanda,PE,Specific Investment Loan,L,Closed,Mutara Livestock Project (02),1979,8800000,Rwanda
P009398,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Greater Khulna Power Distribution Project,1979,28000000,Bangladesh
P006758,Latin America and Caribbean,Republic of Colombia,PE,Specific Investment Loan,L,Closed,San Carlos Hydroelectric Power Project (02),1979,72000000,Colombia
P006761,Latin America and Caribbean,Republic of Colombia,PE,Sector Investment and Maintenance Loan,L,Closed,Medium and Small Cities Water Supply and Sewerage Project (03),1979,31000000,Colombia
P005858,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Fisheries Project (02),1979,10000000,Yemen
P009316,South Asia,Islamic  Republic of Afghanistan,PE,Specific Investment Loan,L,Closed,Agriculture and Rural Development Project,1979,16500000,Afghanistan
P009318,South Asia,Islamic  Republic of Afghanistan,PE,Specific Investment Loan,L,Closed,Highway Project (03),1979,17600000,Afghanistan
P009394,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,ASHUGANJ FERTILISER(,1979,29000000,Bangladesh
P009747,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Forestry Project - Social Uttar Pradesh,1979,23000000,India
P010132,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Sind Agricultural Extension Project,1979,9000000,Pakistan
P009397,South Asia,People's Republic of Bangladesh,PE,Sector Investment and Maintenance Loan,L,Closed,Population Project (02),1979,32000000,Bangladesh
P003777,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Transmigration Project (02),1979,157000000,Indonesia
P003783,East Asia and Pacific,Republic of Indonesia,PE,Sector Investment and Maintenance Loan,L,Closed,Power Project (08),1979,175000000,Indonesia
P003786,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Water Supply Project (02),1979,36000000,Indonesia
P009749,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Rural Electrification Project (02),1979,175000000,India
P005772,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Education Project (03),1979,10000000,Yemen
P001265,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Smallholder Coffee Improvement Project,1979,27000000,Kenya
P009393,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Vocational Training Project,1979,25000000,Bangladesh
P001608,Africa,Republic of Malawi,PE,Specific Investment Loan,L,Closed,Education Project (03),1979,14500000,Malawi
P003780,East Asia and Pacific,Republic of Indonesia,PE,Financial Intermediary Loan,L,Closed,BAPINDO Project (04),1979,50000000,Indonesia
P006762,Latin America and Caribbean,Republic of Colombia,PE,Sector Investment and Maintenance Loan,L,Closed,Bogota Water Supply and Drainage Project (03),1979,30000000,Colombia
P002303,Africa,Republic of Senegal,PE,Specific Investment Loan,L,Closed,Education Project (03),1979,22000000,Senegal
P003784,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Highway Project (05),1979,130000000,Indonesia
P000855,Africa,Republic of Ghana,PE,Financial Intermediary Loan,L,Closed,National Investment Bank Project (02),1979,19000000,Ghana
P006760,Latin America and Caribbean,Republic of Colombia,PE,Sector Investment and Maintenance Loan,L,Closed,Cartagena Urban Development Project,1979,13500000,Colombia
P009754,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Water Supply and Sewerage Project - Maharashtra,1979,48000000,India
P007962,Latin America and Caribbean,Republic of Peru,PE,Structural Adjustment Loan,L,Closed,Program Loan Project,1979,115000000,Peru
P002201,Africa,Republic of Rwanda,PE,Financial Intermediary Loan,L,Closed,Banque Rwandaise de Developpement Project (02),1979,5200000,Rwanda
P002305,Africa,Republic of Senegal,PE,Technical Assistance Loan,L,Closed,Water Supply Project,1979,2500000,Senegal
P003779,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Irrigation Project (13),1979,50000000,Indonesia
P003782,East Asia and Pacific,Republic of Indonesia,PE,Sector Investment and Maintenance Loan,L,Closed,Education Project (08),1979,42000000,Indonesia
P003787,East Asia and Pacific,Republic of Indonesia,PE,Technical Assistance Loan,L,Closed,Technical Assistance Project (05),1979,10000000,Indonesia
P007280,Latin America and Caribbean,Republic of Haiti,PE,Sector Investment and Maintenance Loan,L,Closed,Power Project (02),1979,16500000,Haiti
P001268,Africa,Republic of Kenya,PE,Sector Investment and Maintenance Loan,L,Closed,Highway Sector Project (01),1979,90000000,Kenya
P009743,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Irrigation Project - Punjab,1979,129000000,India
P010128,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Primary Education Project,1979,10000000,Pakistan
P009317,South Asia,Islamic  Republic of Afghanistan,PE,Specific Investment Loan,L,Closed,Education Project (03),1979,21000000,Afghanistan
P009391,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Oxbow Lakes Fishery Project,1979,6000000,Bangladesh
P001266,Africa,Republic of Kenya,PE,Sector Investment and Maintenance Loan,L,Closed,Telecommunications Project (01),1979,20000000,Kenya
P007356,Latin America and Caribbean,Republic of Honduras,PE,Financial Intermediary Loan,L,Closed,Tourism Project,1979,19500000,Honduras
P002304,Africa,Republic of Senegal,PE,Specific Investment Loan,L,Closed,Airport Project (02),1979,7000000,Senegal
P001702,Africa,Republic of Mali,PE,Specific Investment Loan,L,Closed,Forestry Project,1979,4500000,Mali
P005771,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Tihama Development Project (03) Wadi Mawr,1979,15000000,Yemen
P001432,Africa,Republic of Liberia,PE,Specific Investment Loan,L,Closed,Feeder Roads Project,1979,10700000,Liberia
P007354,Latin America and Caribbean,Republic of Honduras,PE,Financial Intermediary Loan,L,Closed,Industrial Credit Project,1979,15000000,Honduras
P010127,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Salinity Control and Reclamation Project,1979,60000000,Pakistan
P003785,East Asia and Pacific,Republic of Indonesia,PE,Sector Investment and Maintenance Loan,L,Closed,Urban Development Project (03),1979,54000000,Indonesia
P009750,South Asia,Republic of India,PE,Specific Investment Loan,L,Closed,Power Project - Ramagundam Thermal,1979,250000000,India
P003174,Africa,Republic of Zambia,PE,Technical Assistance Loan,L,Closed,Technical Assistance Project (01),1978,5000000,Zambia
P009742,South Asia,Republic of India,PE,Financial Intermediary Loan,L,Closed,National Cooperative Development Corporation Project,1978,30000000,India
P009400,South Asia,People's Republic of Bangladesh,PE,Technical Assistance Loan,L,Closed,Technical Assistance Project (03),1978,10000000,Bangladesh
P003778,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Irrigation Project (12),1978,77000000,Indonesia
P010126,South Asia,Islamic Republic of Pakistan,PE,Specific Investment Loan,L,Closed,Toot Oil and Gas Development Project,1978,30000000,Pakistan
P009395,South Asia,People's Republic of Bangladesh,PE,Structural Adjustment Loan,L,Closed,Imports Program Credit Project (07),1978,75000000,Bangladesh
P003781,East Asia and Pacific,Republic of Indonesia,PE,Specific Investment Loan,L,Closed,Education Project (07),1978,49000000,Indonesia
P003173,Africa,Republic of Zambia,PE,Technical Assistance Loan,L,Closed,Coffee Production Project,1978,6000000,Zambia
P005859,Middle East and North Africa,Republic of Yemen,PE,Specific Investment Loan,L,Closed,Education Project (02),1978,4000000,Yemen
P009392,South Asia,People's Republic of Bangladesh,PE,Specific Investment Loan,L,Closed,Drainage and Flood Control Project,1978,19000000,Bangladesh
P009746,South Asia,Republic of India,PE,Sector Investment and Maintenance Loan,L,Closed,Composite Agricultural Extension Project,1978,25000000,India
P001263,Africa,Republic of Kenya,PE,Sector Investment and Maintenance Loan,L,Closed,Narok Agricultural Development Project,1978,13000000,Kenya
P001264,Africa,Republic of Kenya,PE,Specific Investment Loan,L,Closed,Sugar Rehabilitation Project,1978,72000000,Kenya
P001433,Africa,Republic of Liberia,PE,Specific Investment Loan,L,Closed,Water Supply Project (01),1978,8000000,Liberia
